study_id,instance,monomer_a,monomer_b,hb_ratio,hv_ratio,mw,mw_units,mn,mn_units,pdi,shape,shape_grouped,thickness,units_thickness,surface,surface_units,diameter,diameter_units,length,length_units,additive,additive1_name,additive1_percentage,additive1_percentage_units,additive1_use,additive2_name,additive2_percentage,additive2_percentage_units,additive2_use,additive3_name,additive3_percentage,additive3_percentage_units,additive3_use,polymer_percentage,iso,astm,assay,assay_grouped,cell_line,cell_line_grouped,cell_line_type,exposure_type,no_cells_per_well,inoculum_concentration_units,culture_medium,culture_medium_grouped,dilution_medium,dilution_medium_grouped,concentration,concentration_units,dilution,sterilization_method,incubation_time,incubation_time_units,incubation_temperature,incubation_temperature_units,co2_percentage,air,extraction_dynamics,extraction_time,units_extraction_time,extraction_temperature,units_extraction_t,extraction_medium,extraction_medium_grouped,extraction_surface_area_ratio,extraction_surface_area_ratio_units,number_of_cells_well,cell_viability_percentage,toxicity,growth_constant_μ,growth_constant_μ_units,rgr,toxicity_grade,growth_inhibition_percentage
1,1,3hb,,100.0,0.0,243310.0,g/mol,28164.0,g/mol,8.64,coating,planar_bulk,42.6,μm,27.94,μm,,,,,no,,0.0,,not_applicable,,0.0,,not_applicable,,0.0,,not_applicable,100.0,10993-5,,ldh,membrane_integrity,saos-2,other_or_primary,human,indirect_contact,10000.0,cells/well,mccoy_5a_10fbs_ps_glu_pyr_hepes,mem_family,dmem,dmem,,,1.0,,,,,,5.0,,,72.0,hours,37.0,celsius,dmem,dmem,0.5,cm^2/ml,,90.99526,non-toxic,,,,,
1,2,3hb,,100.0,0.0,243310.0,g/mol,28164.0,g/mol,8.64,coating,planar_bulk,42.6,μm,27.94,μm,,,,,no,,0.0,,not_applicable,,0.0,,not_applicable,,0.0,,not_applicable,100.0,10993-5,,ldh,membrane_integrity,saos-2,other_or_primary,human,indirect_contact,10000.0,cells/well,mccoy_5a_10fbs_ps_glu_pyr_hepes,mem_family,dmem,dmem,,,0.5,,,,,,5.0,,,72.0,hours,37.0,celsius,dmem,dmem,0.5,cm^2/ml,,87.67773,non-toxic,,,,,
1,3,3hb,,100.0,0.0,243310.0,g/mol,28164.0,g/mol,8.64,coating,planar_bulk,42.6,μm,27.94,μm,,,,,no,,0.0,,not_applicable,,0.0,,not_applicable,,0.0,,not_applicable,100.0,10993-5,,ldh,membrane_integrity,saos-2,other_or_primary,human,indirect_contact,10000.0,cells/well,mccoy_5a_10fbs_ps_glu_pyr_hepes,mem_family,dmem,dmem,,,0.1,,,,,,5.0,,,72.0,hours,37.0,celsius,dmem,dmem,0.5,cm^2/ml,,94.78673,non-toxic,,,,,
1,4,3hb,,100.0,0.0,243310.0,g/mol,28164.0,g/mol,8.64,coating,planar_bulk,42.6,μm,27.94,μm,,,,,no,,0.0,,not_applicable,,0.0,,not_applicable,,0.0,,not_applicable,100.0,10993-5,,ldh,membrane_integrity,saos-2,other_or_primary,human,extract_test,10000.0,cells/well,mccoy_5a_10fbs_ps_glu_pyr_hepes,mem_family,dmem,dmem,,,0.01,,,,,,5.0,,,72.0,hours,37.0,celsius,dmem,dmem,0.5,cm^2/ml,,91.94313,non-toxic,,,,,
1,5,3hb,,100.0,0.0,243310.0,g/mol,28164.0,g/mol,8.64,coating,planar_bulk,42.6,μm,27.94,μm,,,,,no,,0.0,,not_applicable,,0.0,,not_applicable,,0.0,,not_applicable,100.0,10993-5,,ldh,membrane_integrity,saos-2,other_or_primary,human,extract_test,10000.0,cells/well,mccoy_5a_10fbs_ps_glu_pyr_hepes,mem_family,dmem,dmem,,,0.001,,,,,,5.0,,,72.0,hours,37.0,celsius,dmem,dmem,0.5,cm^2/ml,,84.83412,non-toxic,,,,,
1,6,3hb,3hv,81.0,19.0,271590.0,g/mol,79230.0,g/mol,3.4,coating,planar_bulk,13.22,μm,36.32,μm,,,,,no,,0.0,,not_applicable,,0.0,,not_applicable,,0.0,,not_applicable,100.0,10993-5,,ldh,membrane_integrity,saos-2,other_or_primary,human,extract_test,10000.0,cells/well,mccoy_5a_10fbs_ps_glu_pyr_hepes,mem_family,dmem,dmem,,,1.0,,,,,,5.0,,,72.0,hours,37.0,celsius,dmem,dmem,0.5,cm^2/ml,,105.21327,non-toxic,,,,,
1,7,3hb,3hv,81.0,19.0,271590.0,g/mol,79230.0,g/mol,3.4,coating,planar_bulk,13.22,μm,36.32,μm,,,,,no,,0.0,,not_applicable,,0.0,,not_applicable,,0.0,,not_applicable,100.0,10993-5,,ldh,membrane_integrity,saos-2,other_or_primary,human,extract_test,10000.0,cells/well,mccoy_5a_10fbs_ps_glu_pyr_hepes,mem_family,dmem,dmem,,,0.5,,,,,,5.0,,,72.0,hours,37.0,celsius,dmem,dmem,0.5,cm^2/ml,,157.1991,non-toxic,,,,,
1,8,3hb,3hv,81.0,19.0,271590.0,g/mol,79230.0,g/mol,3.4,coating,planar_bulk,13.22,μm,36.32,μm,,,,,no,,0.0,,not_applicable,,0.0,,not_applicable,,0.0,,not_applicable,100.0,10993-5,,ldh,membrane_integrity,saos-2,other_or_primary,human,extract_test,10000.0,cells/well,mccoy_5a_10fbs_ps_glu_pyr_hepes,mem_family,dmem,dmem,,,0.1,,,,,,5.0,,,72.0,hours,37.0,celsius,dmem,dmem,0.5,cm^2/ml,,140.75829,non-toxic,,,,,
1,9,3hb,3hv,81.0,19.0,271590.0,g/mol,79230.0,g/mol,3.4,coating,planar_bulk,13.22,μm,36.32,μm,,,,,no,,0.0,,not_applicable,,0.0,,not_applicable,,0.0,,not_applicable,100.0,10993-5,,ldh,membrane_integrity,saos-2,other_or_primary,human,extract_test,10000.0,cells/well,mccoy_5a_10fbs_ps_glu_pyr_hepes,mem_family,dmem,dmem,,,0.01,,,,,,5.0,,,72.0,hours,37.0,celsius,dmem,dmem,0.5,cm^2/ml,,101.4218,non-toxic,,,,,
1,10,3hb,3hv,81.0,19.0,271590.0,g/mol,79230.0,g/mol,3.4,coating,planar_bulk,13.22,μm,36.32,μm,,,,,no,,0.0,,not_applicable,,0.0,,not_applicable,,0.0,,not_applicable,100.0,10993-5,,ldh,membrane_integrity,saos-2,other_or_primary,human,extract_test,10000.0,cells/well,mccoy_5a_10fbs_ps_glu_pyr_hepes,mem_family,dmem,dmem,,,0.001,,,,,,5.0,,,72.0,hours,37.0,celsius,dmem,dmem,0.5,cm^2/ml,,108.05687,non-toxic,,,,,
1,11,3hb,,100.0,0.0,243310.0,g/mol,28164.0,g/mol,8.64,coating,planar_bulk,42.6,μm,27.94,μm,,,,,yes,gentamicin_sulfate,30.0,%w/w_of_total_dry_mass,therapeutic_agent,,0.0,,not_applicable,,0.0,,not_applicable,70.0,10993-5,,ldh,membrane_integrity,saos-2,other_or_primary,human,extract_test,10000.0,cells/well,mccoy_5a_10fbs_ps_glu_pyr_hepes,mem_family,dmem,dmem,,,1.0,,,,,,5.0,,,72.0,hours,37.0,celsius,dmem,dmem,0.5,cm^2/ml,,97.1564,non-toxic,,,,,
1,12,3hb,,100.0,0.0,243310.0,g/mol,28164.0,g/mol,8.64,coating,planar_bulk,42.6,μm,27.94,μm,,,,,yes,gentamicin_sulfate,30.0,%w/w_of_total_dry_mass,therapeutic_agent,,0.0,,not_applicable,,0.0,,not_applicable,70.0,10993-5,,ldh,membrane_integrity,saos-2,other_or_primary,human,extract_test,10000.0,cells/well,mccoy_5a_10fbs_ps_glu_pyr_hepes,mem_family,dmem,dmem,,,0.5,,,,,,5.0,,,72.0,hours,37.0,celsius,dmem,dmem,0.5,cm^2/ml,,85.30806,non-toxic,,,,,
1,13,3hb,,100.0,0.0,243310.0,g/mol,28164.0,g/mol,8.64,coating,planar_bulk,42.6,μm,27.94,μm,,,,,yes,gentamicin_sulfate,30.0,%w/w_of_total_dry_mass,therapeutic_agent,,0.0,,not_applicable,,0.0,,not_applicable,70.0,10993-5,,ldh,membrane_integrity,saos-2,other_or_primary,human,extract_test,10000.0,cells/well,mccoy_5a_10fbs_ps_glu_pyr_hepes,mem_family,dmem,dmem,,,0.1,,,,,,5.0,,,72.0,hours,37.0,celsius,dmem,dmem,0.5,cm^2/ml,,84.36019,non-toxic,,,,,
1,14,3hb,,100.0,0.0,243310.0,g/mol,28164.0,g/mol,8.64,coating,planar_bulk,42.6,μm,27.94,μm,,,,,yes,gentamicin_sulfate,30.0,%w/w_of_total_dry_mass,therapeutic_agent,,0.0,,not_applicable,,0.0,,not_applicable,70.0,10993-5,,ldh,membrane_integrity,saos-2,other_or_primary,human,extract_test,10000.0,cells/well,mccoy_5a_10fbs_ps_glu_pyr_hepes,mem_family,dmem,dmem,,,0.01,,,,,,5.0,,,72.0,hours,37.0,celsius,dmem,dmem,0.5,cm^2/ml,,86.72986,non-toxic,,,,,
1,15,3hb,,100.0,0.0,243310.0,g/mol,28164.0,g/mol,8.64,coating,planar_bulk,42.6,μm,27.94,μm,,,,,yes,gentamicin_sulfate,30.0,%w/w_of_total_dry_mass,therapeutic_agent,,0.0,,not_applicable,,0.0,,not_applicable,70.0,10993-5,,ldh,membrane_integrity,saos-2,other_or_primary,human,extract_test,10000.0,cells/well,mccoy_5a_10fbs_ps_glu_pyr_hepes,mem_family,dmem,dmem,,,0.001,,,,,,5.0,,,72.0,hours,37.0,celsius,dmem,dmem,0.5,cm^2/ml,,84.83412,non-toxic,,,,,
1,16,3hb,3hv,81.0,19.0,271590.0,g/mol,79230.0,g/mol,3.4,coating,planar_bulk,13.22,μm,36.32,μm,,,,,yes,gentamicin_sulfate,30.0,%w/w_of_total_dry_mass,therapeutic_agent,,0.0,,not_applicable,,0.0,,not_applicable,70.0,10993-5,,ldh,membrane_integrity,saos-2,other_or_primary,human,extract_test,10000.0,cells/well,mccoy_5a_10fbs_ps_glu_pyr_hepes,mem_family,dmem,dmem,,,1.0,,,,,,5.0,,,72.0,hours,37.0,celsius,dmem,dmem,0.5,cm^2/ml,,92.891,non-toxic,,,,,
1,17,3hb,3hv,81.0,19.0,271590.0,g/mol,79230.0,g/mol,3.4,coating,planar_bulk,13.22,μm,36.32,μm,,,,,yes,gentamicin_sulfate,30.0,%w/w_of_total_dry_mass,therapeutic_agent,,0.0,,not_applicable,,0.0,,not_applicable,70.0,10993-5,,ldh,membrane_integrity,saos-2,other_or_primary,human,extract_test,10000.0,cells/well,mccoy_5a_10fbs_ps_glu_pyr_hepes,mem_family,dmem,dmem,,,0.5,,,,,,5.0,,,72.0,hours,37.0,celsius,dmem,dmem,0.5,cm^2/ml,,99.05213,non-toxic,,,,,
1,18,3hb,3hv,81.0,19.0,271590.0,g/mol,79230.0,g/mol,3.4,coating,planar_bulk,13.22,μm,36.32,μm,,,,,yes,gentamicin_sulfate,30.0,%w/w_of_total_dry_mass,therapeutic_agent,,0.0,,not_applicable,,0.0,,not_applicable,70.0,10993-5,,ldh,membrane_integrity,saos-2,other_or_primary,human,extract_test,10000.0,cells/well,mccoy_5a_10fbs_ps_glu_pyr_hepes,mem_family,dmem,dmem,,,0.1,,,,,,5.0,,,72.0,hours,37.0,celsius,dmem,dmem,0.5,cm^2/ml,,88.62559,non-toxic,,,,,
1,19,3hb,3hv,81.0,19.0,271590.0,g/mol,79230.0,g/mol,3.4,coating,planar_bulk,13.22,μm,36.32,μm,,,,,yes,gentamicin_sulfate,30.0,%w/w_of_total_dry_mass,therapeutic_agent,,0.0,,not_applicable,,0.0,,not_applicable,70.0,10993-5,,ldh,membrane_integrity,saos-2,other_or_primary,human,extract_test,10000.0,cells/well,mccoy_5a_10fbs_ps_glu_pyr_hepes,mem_family,dmem,dmem,,,0.01,,,,,,5.0,,,72.0,hours,37.0,celsius,dmem,dmem,0.5,cm^2/ml,,87.20379,non-toxic,,,,,
1,20,3hb,3hv,81.0,19.0,271590.0,g/mol,79230.0,g/mol,3.4,coating,planar_bulk,13.22,μm,36.32,μm,,,,,yes,gentamicin_sulfate,30.0,%w/w_of_total_dry_mass,therapeutic_agent,,0.0,,not_applicable,,0.0,,not_applicable,70.0,10993-5,,ldh,membrane_integrity,saos-2,other_or_primary,human,extract_test,10000.0,cells/well,mccoy_5a_10fbs_ps_glu_pyr_hepes,mem_family,dmem,dmem,,,0.001,,,,,,5.0,,,72.0,hours,37.0,celsius,dmem,dmem,0.5,cm^2/ml,,72.98578,toxic,,,,,
2,1,3hb,3hv,80.0,20.0,,,,,,film,planar_bulk,131.0,μm,,,,,,,yes,oeo,2.5,%w/w_of_total_dry_mass,therapeutic_agent,znonps,2.25,%w/w_of_total_dry_mass,antimicrobial,,0.0,,not_applicable,95.25,,,cck_8,metabolic_activity,caco-2,epithelial_cancer,human,indirect_contact,10000.0,cells/well,mem_20fbs_1sp_1ps,mem_family,not_reported,not_reported,,,,,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,,,105.14,non-toxic,,,,,
2,2,3hb,3hv,80.0,20.0,,,,,,film,planar_bulk,131.0,μm,,,,,,,yes,oeo,2.5,%w/w_of_total_dry_mass,therapeutic_agent,znonps,2.25,%w/w_of_total_dry_mass,antimicrobial,,0.0,,not_applicable,95.25,,,cck_8,metabolic_activity,caco-2,epithelial_cancer,human,indirect_contact,10000.0,cells/well,mem_20fbs_1sp_1ps,mem_family,not_reported,not_reported,,,,,48.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,,,108.5,non-toxic,,,,,
2,3,3hb,3hv,80.0,20.0,,,,,,film,planar_bulk,131.0,μm,,,,,,,yes,oeo,2.5,%w/w_of_total_dry_mass,therapeutic_agent,znonps,2.25,%w/w_of_total_dry_mass,antimicrobial,,0.0,,not_applicable,95.25,,,resazurin,membrane_integrity,caco-2,epithelial_cancer,human,indirect_contact,10000.0,cells/well,mem_20fbs_1sp_1ps,mem_family,not_reported,not_reported,,,,,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,,,107.1,non-toxic,,,,,
2,4,3hb,3hv,80.0,20.0,,,,,,film,planar_bulk,131.0,μm,,,,,,,yes,oeo,2.5,%w/w_of_total_dry_mass,therapeutic_agent,znonps,2.25,%w/w_of_total_dry_mass,antimicrobial,,0.0,,not_applicable,95.25,,,resazurin,membrane_integrity,caco-2,epithelial_cancer,human,indirect_contact,10000.0,cells/well,mem_20fbs_1sp_1ps,mem_family,not_reported,not_reported,,,,,48.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,,,100.65,non-toxic,,,,,
3,1,3hb,3hv,97.1,2.9,,,,,,film,planar_bulk,5.0,mm,,,,,,,yes,pcl,60.61,%w/w_of_total_dry_mass,functional_or_targeting,vcm,9.09,%w/w_of_total_dry_mass,antibiotic,bcp,15.15,%w/w_of_total_dry_mass,ceramic_filler,15.15,10993-12,,mtt,metabolic_activity,mc3t3-e1,other_or_primary,mouse,indirect_contact,5000.0,cells/well,α_mem_fbs_penicillin_streptomycin,mem_family,α_mem_fbs_penicillin_streptomycin,mem_family,0.25,,0.8,,48.0,hours,,,5.0,humidified,,24.0,hours,37.0,celsius,serum_free_α_mem,mem_family,1.25,cm^2/ml,,94.4767441860464,non-toxic,,,,,
3,2,3hb,3hv,97.1,2.9,,,,,,film,planar_bulk,5.0,mm,,,,,,,yes,pcl,60.61,%w/w_of_total_dry_mass,functional_or_targeting,vcm,9.09,%w/w_of_total_dry_mass,antibiotic,bcp,15.15,%w/w_of_total_dry_mass,ceramic_filler,15.15,10993-12,,mtt,metabolic_activity,mc3t3-e1,other_or_primary,mouse,indirect_contact,5000.0,cells/well,α_mem_fbs_penicillin_streptomycin,mem_family,α_mem_fbs_penicillin_streptomycin,mem_family,0.5,,0.6,,48.0,hours,,,5.0,humidified,,24.0,hours,37.0,celsius,serum_free_α_mem,mem_family,1.25,cm^2/ml,,86.9186046511627,non-toxic,,,,,
3,3,3hb,3hv,97.1,2.9,,,,,,film,planar_bulk,5.0,mm,,,,,,,yes,pcl,60.61,%w/w_of_total_dry_mass,functional_or_targeting,vcm,9.09,%w/w_of_total_dry_mass,antibiotic,bcp,15.15,%w/w_of_total_dry_mass,ceramic_filler,15.15,10993-12,,mtt,metabolic_activity,mc3t3-e1,other_or_primary,mouse,indirect_contact,5000.0,cells/well,α_mem_fbs_penicillin_streptomycin,mem_family,α_mem_fbs_penicillin_streptomycin,mem_family,0.75,,0.4,,48.0,hours,,,5.0,humidified,,24.0,hours,37.0,celsius,serum_free_α_mem,mem_family,1.25,cm^2/ml,,82.7616279069767,non-toxic,,,,,
3,4,3hb,3hv,97.1,2.9,,,,,,film,planar_bulk,5.0,mm,,,,,,,yes,pcl,60.61,%w/w_of_total_dry_mass,functional_or_targeting,vcm,9.09,%w/w_of_total_dry_mass,antibiotic,bcp,15.15,%w/w_of_total_dry_mass,ceramic_filler,15.15,10993-12,,mtt,metabolic_activity,mc3t3-e1,other_or_primary,mouse,indirect_contact,5000.0,cells/well,α_mem_fbs_penicillin_streptomycin,mem_family,α_mem_fbs_penicillin_streptomycin,mem_family,1.0,,0.2,,48.0,hours,,,5.0,humidified,,24.0,hours,37.0,celsius,serum_free_α_mem,mem_family,1.25,cm^2/ml,,82.3837209302325,non-toxic,,,,,
3,5,3hb,3hv,97.1,2.9,,,,,,film,planar_bulk,5.0,mm,,,,,,,yes,pcl,60.61,%w/w_of_total_dry_mass,functional_or_targeting,vcm,9.09,%w/w_of_total_dry_mass,antibiotic,bcp,15.15,%w/w_of_total_dry_mass,ceramic_filler,15.15,10993-12,,mtt,metabolic_activity,mc3t3-e1,other_or_primary,mouse,indirect_contact,5000.0,cells/well,α_mem_fbs_penicillin_streptomycin,mem_family,α_mem_fbs_penicillin_streptomycin,mem_family,1.25,,1.0,,48.0,hours,,,5.0,humidified,,24.0,hours,37.0,celsius,serum_free_α_mem,mem_family,1.25,cm^2/ml,,84.6511627906976,non-toxic,,,,,
3,6,3hb,3hv,97.1,2.9,,,,,,film,planar_bulk,5.0,mm,,,,,,,yes,pcl,53.03,%w/w_of_total_dry_mass,functional_or_targeting,vcm,9.09,%w/w_of_total_dry_mass,antibiotic,bcp,15.15,%w/w_of_total_dry_mass,ceramic_filler,22.73,10993-12,,mtt,metabolic_activity,mc3t3-e1,other_or_primary,mouse,indirect_contact,5000.0,cells/well,α_mem_fbs_penicillin_streptomycin,mem_family,α_mem_fbs_penicillin_streptomycin,mem_family,0.25,,0.8,,48.0,hours,,,5.0,humidified,,24.0,hours,37.0,celsius,serum_free_α_mem,mem_family,1.25,cm^2/ml,,86.0465116279069,non-toxic,,,,,
3,7,3hb,3hv,97.1,2.9,,,,,,film,planar_bulk,5.0,mm,,,,,,,yes,pcl,53.03,%w/w_of_total_dry_mass,functional_or_targeting,vcm,9.09,%w/w_of_total_dry_mass,antibiotic,bcp,15.15,%w/w_of_total_dry_mass,ceramic_filler,22.73,10993-12,,mtt,metabolic_activity,mc3t3-e1,other_or_primary,mouse,indirect_contact,5000.0,cells/well,α_mem_fbs_penicillin_streptomycin,mem_family,α_mem_fbs_penicillin_streptomycin,mem_family,0.5,,0.6,,48.0,hours,,,5.0,humidified,,24.0,hours,37.0,celsius,serum_free_α_mem,mem_family,1.25,cm^2/ml,,111.860465116279,non-toxic,,,,,
3,8,3hb,3hv,97.1,2.9,,,,,,film,planar_bulk,5.0,mm,,,,,,,yes,pcl,53.03,%w/w_of_total_dry_mass,functional_or_targeting,vcm,9.09,%w/w_of_total_dry_mass,antibiotic,bcp,15.15,%w/w_of_total_dry_mass,ceramic_filler,22.73,10993-12,,mtt,metabolic_activity,mc3t3-e1,other_or_primary,mouse,indirect_contact,5000.0,cells/well,α_mem_fbs_penicillin_streptomycin,mem_family,α_mem_fbs_penicillin_streptomycin,mem_family,0.75,,0.4,,48.0,hours,,,5.0,humidified,,24.0,hours,37.0,celsius,serum_free_α_mem,mem_family,1.25,cm^2/ml,,81.2499999999999,non-toxic,,,,,
3,9,3hb,3hv,97.1,2.9,,,,,,film,planar_bulk,5.0,mm,,,,,,,yes,pcl,53.03,%w/w_of_total_dry_mass,functional_or_targeting,vcm,9.09,%w/w_of_total_dry_mass,antibiotic,bcp,15.15,%w/w_of_total_dry_mass,ceramic_filler,22.73,10993-12,,mtt,metabolic_activity,mc3t3-e1,other_or_primary,mouse,indirect_contact,5000.0,cells/well,α_mem_fbs_penicillin_streptomycin,mem_family,α_mem_fbs_penicillin_streptomycin,mem_family,1.0,,0.2,,48.0,hours,,,5.0,humidified,,24.0,hours,37.0,celsius,serum_free_α_mem,mem_family,1.25,cm^2/ml,,83.5174418604651,non-toxic,,,,,
3,10,3hb,3hv,97.1,2.9,,,,,,film,planar_bulk,5.0,mm,,,,,,,yes,pcl,53.03,%w/w_of_total_dry_mass,functional_or_targeting,vcm,9.09,%w/w_of_total_dry_mass,antibiotic,bcp,15.15,%w/w_of_total_dry_mass,ceramic_filler,22.73,10993-12,,mtt,metabolic_activity,mc3t3-e1,other_or_primary,mouse,indirect_contact,5000.0,cells/well,α_mem_fbs_penicillin_streptomycin,mem_family,α_mem_fbs_penicillin_streptomycin,mem_family,1.25,,1.0,,48.0,hours,,,5.0,humidified,,24.0,hours,37.0,celsius,serum_free_α_mem,mem_family,1.25,cm^2/ml,,83.5174418604651,non-toxic,,,,,
3,11,3hb,3hv,97.1,2.9,,,,,,film,planar_bulk,5.0,mm,,,,,,,yes,pcl,55.94,%w/w_of_total_dry_mass,functional_or_targeting,vcm,9.09,%w/w_of_total_dry_mass,antibiotic,bcp,20.98,%w/w_of_total_dry_mass,ceramic_filler,13.99,10993-12,,mtt,metabolic_activity,mc3t3-e1,other_or_primary,mouse,indirect_contact,5000.0,cells/well,α_mem_fbs_penicillin_streptomycin,mem_family,α_mem_fbs_penicillin_streptomycin,mem_family,0.25,,0.8,,48.0,hours,,,5.0,humidified,,24.0,hours,37.0,celsius,serum_free_α_mem,mem_family,1.25,cm^2/ml,,84.2732558139534,non-toxic,,,,,
3,12,3hb,3hv,97.1,2.9,,,,,,film,planar_bulk,5.0,mm,,,,,,,yes,pcl,55.94,%w/w_of_total_dry_mass,functional_or_targeting,vcm,9.09,%w/w_of_total_dry_mass,antibiotic,bcp,20.98,%w/w_of_total_dry_mass,ceramic_filler,13.99,10993-12,,mtt,metabolic_activity,mc3t3-e1,other_or_primary,mouse,indirect_contact,5000.0,cells/well,α_mem_fbs_penicillin_streptomycin,mem_family,α_mem_fbs_penicillin_streptomycin,mem_family,0.5,,0.6,,48.0,hours,,,5.0,humidified,,24.0,hours,37.0,celsius,serum_free_α_mem,mem_family,1.25,cm^2/ml,,82.0058139534883,non-toxic,,,,,
3,13,3hb,3hv,97.1,2.9,,,,,,film,planar_bulk,5.0,mm,,,,,,,yes,pcl,55.94,%w/w_of_total_dry_mass,functional_or_targeting,vcm,9.09,%w/w_of_total_dry_mass,antibiotic,bcp,20.98,%w/w_of_total_dry_mass,ceramic_filler,13.99,10993-12,,mtt,metabolic_activity,mc3t3-e1,other_or_primary,mouse,indirect_contact,5000.0,cells/well,α_mem_fbs_penicillin_streptomycin,mem_family,α_mem_fbs_penicillin_streptomycin,mem_family,0.75,,0.4,,48.0,hours,,,5.0,humidified,,24.0,hours,37.0,celsius,serum_free_α_mem,mem_family,1.25,cm^2/ml,,90.6976744186046,non-toxic,,,,,
3,14,3hb,3hv,97.1,2.9,,,,,,film,planar_bulk,5.0,mm,,,,,,,yes,pcl,55.94,%w/w_of_total_dry_mass,functional_or_targeting,vcm,9.09,%w/w_of_total_dry_mass,antibiotic,bcp,20.98,%w/w_of_total_dry_mass,ceramic_filler,13.99,10993-12,,mtt,metabolic_activity,mc3t3-e1,other_or_primary,mouse,indirect_contact,5000.0,cells/well,α_mem_fbs_penicillin_streptomycin,mem_family,α_mem_fbs_penicillin_streptomycin,mem_family,1.0,,0.2,,48.0,hours,,,5.0,humidified,,24.0,hours,37.0,celsius,serum_free_α_mem,mem_family,1.25,cm^2/ml,,80.4941860465116,non-toxic,,,,,
3,15,3hb,3hv,97.1,2.9,,,,,,film,planar_bulk,5.0,mm,,,,,,,yes,pcl,55.94,%w/w_of_total_dry_mass,functional_or_targeting,vcm,9.09,%w/w_of_total_dry_mass,antibiotic,bcp,20.98,%w/w_of_total_dry_mass,ceramic_filler,13.99,10993-12,,mtt,metabolic_activity,mc3t3-e1,other_or_primary,mouse,indirect_contact,5000.0,cells/well,α_mem_fbs_penicillin_streptomycin,mem_family,α_mem_fbs_penicillin_streptomycin,mem_family,1.25,,1.0,,48.0,hours,,,5.0,humidified,,24.0,hours,37.0,celsius,serum_free_α_mem,mem_family,1.25,cm^2/ml,,83.5174418604651,non-toxic,,,,,
3,16,3hb,3hv,97.1,2.9,,,,,,film,planar_bulk,5.0,mm,,,,,,,yes,pcl,48.95,%w/w_of_total_dry_mass,functional_or_targeting,vcm,9.09,%w/w_of_total_dry_mass,antibiotic,bcp,20.98,%w/w_of_total_dry_mass,ceramic_filler,20.98,10993-12,,mtt,metabolic_activity,mc3t3-e1,other_or_primary,mouse,indirect_contact,5000.0,cells/well,α_mem_fbs_penicillin_streptomycin,mem_family,α_mem_fbs_penicillin_streptomycin,mem_family,0.25,,0.8,,48.0,hours,,,5.0,humidified,,24.0,hours,37.0,celsius,serum_free_α_mem,mem_family,1.25,cm^2/ml,,94.8546511627906,non-toxic,,,,,
3,17,3hb,3hv,97.1,2.9,,,,,,film,planar_bulk,5.0,mm,,,,,,,yes,pcl,48.95,%w/w_of_total_dry_mass,functional_or_targeting,vcm,9.09,%w/w_of_total_dry_mass,antibiotic,bcp,20.98,%w/w_of_total_dry_mass,ceramic_filler,20.98,10993-12,,mtt,metabolic_activity,mc3t3-e1,other_or_primary,mouse,indirect_contact,5000.0,cells/well,α_mem_fbs_penicillin_streptomycin,mem_family,α_mem_fbs_penicillin_streptomycin,mem_family,0.5,,0.6,,48.0,hours,,,5.0,humidified,,24.0,hours,37.0,celsius,serum_free_α_mem,mem_family,1.25,cm^2/ml,,85.0290697674418,non-toxic,,,,,
3,18,3hb,3hv,97.1,2.9,,,,,,film,planar_bulk,5.0,mm,,,,,,,yes,pcl,48.95,%w/w_of_total_dry_mass,functional_or_targeting,vcm,9.09,%w/w_of_total_dry_mass,antibiotic,bcp,20.98,%w/w_of_total_dry_mass,ceramic_filler,20.98,10993-12,,mtt,metabolic_activity,mc3t3-e1,other_or_primary,mouse,indirect_contact,5000.0,cells/well,α_mem_fbs_penicillin_streptomycin,mem_family,α_mem_fbs_penicillin_streptomycin,mem_family,0.75,,0.4,,48.0,hours,,,5.0,humidified,,24.0,hours,37.0,celsius,serum_free_α_mem,mem_family,1.25,cm^2/ml,,99.0116279069767,non-toxic,,,,,
3,19,3hb,3hv,97.1,2.9,,,,,,film,planar_bulk,5.0,mm,,,,,,,yes,pcl,48.95,%w/w_of_total_dry_mass,functional_or_targeting,vcm,9.09,%w/w_of_total_dry_mass,antibiotic,bcp,20.98,%w/w_of_total_dry_mass,ceramic_filler,20.98,10993-12,,mtt,metabolic_activity,mc3t3-e1,other_or_primary,mouse,indirect_contact,5000.0,cells/well,α_mem_fbs_penicillin_streptomycin,mem_family,α_mem_fbs_penicillin_streptomycin,mem_family,1.0,,0.2,,48.0,hours,,,5.0,humidified,,24.0,hours,37.0,celsius,serum_free_α_mem,mem_family,1.25,cm^2/ml,,98.6337209302325,non-toxic,,,,,
